id,systemId,customerId,customerName,tenantId,entitlementSetId,orderId,lifecycleStatus,businessType,systemRole,solutionArea,subSolutionArea,dataCenterExternal,dataCenterInternal,createdOn,mainUrl
8fc767b4-b2cb-4014-a079-34b99dda69b4,500211714,0000190852,Loves Travel Stops & Country Stores,742054083,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-09-10,
5a643d2a-0be2-4231-8cc3-30e497d72274,500211714,0000190852,Loves Travel Stops & Country Stores,742054084,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-09-10,
7fdc7a4c-0f47-4a50-894a-83d6433bd119,500211714,0000190852,Loves Travel Stops & Country Stores,742054085,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-09-10,
c212151c-80e8-4ce2-93b0-da48a3db3abc,500211714,0000190852,Loves Travel Stops & Country Stores,742054086,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-09-10,
3e702d74-9ec9-47d4-a973-910be42fc9b1,500211714,0000190852,Loves Travel Stops & Country Stores,742054087,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-09-10,
f1f40991-4569-45c8-90a9-649b72886ce0,500211714,0000190852,Loves Travel Stops & Country Stores,742054088,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-09-10,
7f03eb08-4f65-4ca9-a60d-1f87af74c824,500225034,0000190852,Loves Travel Stops & Country Stores,742054259,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-09-10,
b59e0e2c-9a15-4530-9505-c46ed3191391,500225034,0000190852,Loves Travel Stops & Country Stores,742054261,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-09-10,
f86900ca-9de0-45d2-82d2-79bfb7ca6ade,500225034,0000190852,Loves Travel Stops & Country Stores,742054262,,,Deleted,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-09-10,
d8f1cb22-5eb3-4204-8d92-3d3201efa655,500225034,0000190852,Loves Travel Stops & Country Stores,742054264,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-09-10,
dc32b203-60b0-4183-a63d-f3deebf98d10,500225034,0000190852,Loves Travel Stops & Country Stores,742054268,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-09-10,
c37d8a34-69ac-4134-8e9d-527a07cf927e,500225034,0000190852,Loves Travel Stops & Country Stores,742054272,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-09-10,
46c38888-1ebe-4be8-9b70-12a4c5064715,500225034,0000190852,Loves Travel Stops & Country Stores,742054275,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-09-10,
952892c8-8dfc-40cc-b7cf-8fe317bb4bf8,500225034,0000190852,Loves Travel Stops & Country Stores,742054276,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-09-10,
9d6cb337-f22a-4b01-9ff9-569a74af1659,500225034,0000190852,Loves Travel Stops & Country Stores,742054277,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-09-10,
b26dc95a-6720-4d06-99f0-b7ac8421025f,500225034,0000190852,Loves Travel Stops & Country Stores,742098270,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-10-06,
d7d0d4aa-307a-4898-a207-88a76a605677,500223659,0000190852,Loves Travel Stops & Country Stores,742099872,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-10-06,
f0ade50b-5099-4bc7-b7d1-4f0b9132d757,500221819,0000190852,Loves Travel Stops & Country Stores,742100371,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-10-06,
aa8462df-3d3f-4c54-954b-3a941c112683,500211714,0000190852,Loves Travel Stops & Country Stores,742109315,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-10-06,
5ebee94c-420b-45f0-b563-74850217b92b,500212247,0000190852,Loves Travel Stops & Country Stores,742123969,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-11-01,
dc23bcf5-e40f-4832-805c-386602415120,500211714,0000190852,Loves Travel Stops & Country Stores,742139143,,,Deleted,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-11-13,
7e2e7d18-6c78-49a1-af74-2e0076e4f32e,500223659,0000190852,Loves Travel Stops & Country Stores,742139200,,,Deleted,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-11-13,
ffa6522c-a0ec-4ebe-8bcf-89c046d43fea,500221819,0000190852,Loves Travel Stops & Country Stores,742139210,,,Deleted,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-11-13,
5304d968-1516-495f-b567-ac02daf91f31,500225034,0000190852,Loves Travel Stops & Country Stores,742139430,,,Deleted,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-11-13,
76cda8bc-a029-402a-b264-f5dd118c8580,500221819,0000190852,Loves Travel Stops & Country Stores,742147290,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-11-20,
2ca45bb6-63e2-4ce4-9af7-20504567e5ef,500212247,0000190852,Loves Travel Stops & Country Stores,742190133,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-12-03,
cd547df4-be0e-4c4e-95bc-b529deed4ab6,500212247,0000190852,Loves Travel Stops & Country Stores,742191544,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-12-04,
7516928e-9d8e-40c3-ad11-51d6aec272a9,500212247,0000190852,Loves Travel Stops & Country Stores,742219371,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2021-12-17,
bc3ce0e5-ff58-45ad-b4ae-819f2fe4ec24,500221819,0000190852,Loves Travel Stops & Country Stores,742236830,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-01-04,
4e8c6c46-8015-44cb-8d74-367ee770526d,500221819,0000190852,Loves Travel Stops & Country Stores,742243860,,,Deleted,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-01-11,
0cbd2a72-7651-428b-aab2-0e81efcf99f6,500211714,0000190852,Loves Travel Stops & Country Stores,742243911,,,Deleted,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-01-11,
c6af1f22-5d18-44f0-99a1-b0c3118aee47,500190339,0000190852,Loves Travel Stops & Country Stores,742318146,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-01-26,lovesdev.dt.launchpad.cfapps.us10.hana.ondemand.com
c2026aaf-d16f-4809-af9a-f89a756e64bd,500185238,0000190852,Loves Travel Stops & Country Stores,742324515,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-01-28,lovesdev.us10cf.applicationstudio.cloud.sap
d3a4f69e-ec23-4b14-ab47-4ba54339892f,500223659,0000190852,Loves Travel Stops & Country Stores,742325910,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-01-29,
ff88183e-6d26-4ad6-a795-0cd85d8dc4cc,500225034,0000190852,Loves Travel Stops & Country Stores,742325916,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-01-29,
91276fdf-e829-41fb-b512-610c6842217f,500221819,0000190852,Loves Travel Stops & Country Stores,742325974,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-01-29,
5165553b-a2ac-456c-bb43-ef4803a86d3d,500211714,0000190852,Loves Travel Stops & Country Stores,742326035,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-01-29,
c20d06f1-7993-486d-b048-78304b4fdd13,500191770,0000190852,Loves Travel Stops & Country Stores,742329485,,,Live,Production Tenant,Production,Business Technology Platform,SAP Integration Suite,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-01-31,
10f8ff3f-25ec-45dd-af7e-1124d5c6980a,500191770,0000190852,Loves Travel Stops & Country Stores,742329488,,,Live,Test Tenant,Test,Business Technology Platform,SAP Integration Suite,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-01-31,
8c540f20-1354-4c51-abe3-315536c97fdb,500215049,0000190852,Loves Travel Stops & Country Stores,742331362,,,Live,Production Tenant,Production,Data & AI,Database Cloud,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-02,
94977cf7-47ad-4760-b417-8a6b472230d7,500225034,0000190852,Loves Travel Stops & Country Stores,742375332,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-10,
22eb2197-3e5a-4ab1-a735-a159870cf60a,500242619,0000190852,Loves Travel Stops & Country Stores,742377289,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-11,
57e3cfe7-80ab-49ee-9153-4dabcff3960a,500242619,0000190852,Loves Travel Stops & Country Stores,742377316,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-11,
b76ce2cb-1fcc-4b7a-ad80-d337324a4910,500242619,0000190852,Loves Travel Stops & Country Stores,742377317,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-11,
f8e3e73f-70b0-4834-a582-c2953e31c43b,500225034,0000190852,Loves Travel Stops & Country Stores,742377506,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-11,
19a3500b-eda4-44f2-8abc-75f1e3cce442,500225034,0000190852,Loves Travel Stops & Country Stores,742377513,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-11,
79c688d2-550c-4bd1-bdbf-ed5598bd820e,500225034,0000190852,Loves Travel Stops & Country Stores,742377514,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-11,
d8d0f725-f9a2-46d0-a762-64991c3bf35b,500221819,0000190852,Loves Travel Stops & Country Stores,742377581,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-11,
b510b9c9-1c32-4c33-9ae7-5b625cde11e4,500221819,0000190852,Loves Travel Stops & Country Stores,742377591,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-11,
e7d989b1-84b1-4ea1-be89-cf529359c8da,500221819,0000190852,Loves Travel Stops & Country Stores,742377598,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-11,
f98033c3-c7ea-4704-8fe4-ce0a86b10c1f,500242619,0000190852,Loves Travel Stops & Country Stores,742378633,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
120d3ae7-ebe4-4b75-a8a0-e1d04ba6dadb,500242619,0000190852,Loves Travel Stops & Country Stores,742378638,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
a468a158-dfe4-4e2d-bc9e-848721e2b648,500242619,0000190852,Loves Travel Stops & Country Stores,742378640,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
2d431307-772b-4498-bce1-5ef4e2b38903,500242619,0000190852,Loves Travel Stops & Country Stores,742378650,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
115836d6-a555-4d58-b522-5f01c6604a40,500242619,0000190852,Loves Travel Stops & Country Stores,742378659,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
bc7a3c2e-06ae-49d8-ad16-16732800c684,500225034,0000190852,Loves Travel Stops & Country Stores,742378940,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
58712afc-b093-40f8-ae1f-b59c05969310,500225034,0000190852,Loves Travel Stops & Country Stores,742378954,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
91a33004-18ae-40f5-bdff-9f6949a46b71,500225034,0000190852,Loves Travel Stops & Country Stores,742378956,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
3878e2ab-104c-4b0d-9dcd-b48f9d27ebd5,500225034,0000190852,Loves Travel Stops & Country Stores,742378957,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
d69aa7e9-2360-4f89-8279-c9831821e01d,500225034,0000190852,Loves Travel Stops & Country Stores,742378961,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
055f4632-83e2-4e6a-bb87-b0b9b1a48ed2,500225034,0000190852,Loves Travel Stops & Country Stores,742378968,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
a26b9246-ee01-4bdc-9206-022780b2ca40,500225034,0000190852,Loves Travel Stops & Country Stores,742378975,,,Live,Production Tenant,Production,Business Technology Platform,SAP Build,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
a1e9ca7b-69b8-4dbe-9aaf-a5968d0361e9,500223659,0000190852,Loves Travel Stops & Country Stores,742379014,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
74258e3a-395f-419a-8baa-6bfae6d41fe5,500221819,0000190852,Loves Travel Stops & Country Stores,742379029,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
11bbb506-7897-4efc-b4cc-b2fbfa8f9001,500221819,0000190852,Loves Travel Stops & Country Stores,742379030,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
fb4702e9-0796-49e8-806c-cb047a8c59c3,500221819,0000190852,Loves Travel Stops & Country Stores,742379031,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
57f5d491-98bf-4be1-af3c-f7b83c2129b3,500221819,0000190852,Loves Travel Stops & Country Stores,742379040,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
d10d1576-2bae-4a32-939e-4091ecafc757,500221819,0000190852,Loves Travel Stops & Country Stores,742379045,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
2220e012-2f7b-434d-9fef-8b251e22d14e,500221819,0000190852,Loves Travel Stops & Country Stores,742379049,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-12,
4c06e2da-acf8-46e5-9174-7c4549799225,500242619,0000190852,Loves Travel Stops & Country Stores,742380757,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-15,
fc0a33ab-0933-4116-bf41-206f3efe0aef,500242619,0000190852,Loves Travel Stops & Country Stores,742380760,,,Live,Production Tenant,Production,Business Technology Platform,BTP Other,USA: N. Virginia,"AWS US East N. Virginia (Gigya US DR, IMS US1, SCP CF cf-us10 + cf-us10-001 + cf-us10-002 + cf-us10-002-integrate + cf-us10-hotfix + cf-us10-integrate)",2022-02-15,
